"longitude","latitude","species","country","state_province","county","locality","date_collected","datasource","dataset","dataowner","custodial_institution_codes","collection_code","datasource_id","catalog_number","recorded_by","record_number","identified_by","date_identified","identification_remarks","observation_type","Year","pmaxPrecision","folds","within_range","within_buffer"
-70.734722,46.926111,"Fraxinus pennsylvanica","Canada","Quebec","","Berthier-en-Bas, comté Montmagny.","1956/07/30","GBIF","Gouvernement du Québec","Gouvernement du Québec","Gouvernement du Québec","QUE",3548,"1261989267","Gagnon, abbé Alexandre; Masson, Pierre","7598","Masson, Pierre","","","specimen",1956,18.7160705436868,93,1,5
-64.1741,48.4951,"Fraxinus pennsylvanica","Canada","Quebec","","MRC du Rocher-Percé, Percé, Île Bonaventure. Derrière un regroupement de maisons à l'est du sentier en direction du sentier Chemin-du-Roy, derrière un petit bâtiment.","2007/06/23","GBIF","Université Laval","Université Laval","Université Laval","QFA",2997,"668779697","Bourdages, Marilou; Lavoie, Claude","2306-19","Bourdages, Marilou ; Lavoie, Claude","","","specimen",2007,6.67605777388647,93,0,13
-72.251667,45.119167,"Fraxinus pennsylvanica","Canada","Quebec","","Lac Memphrémagog (côté E), ruisseau Taylor, canton de Stanstead","1965/07/06","GBIF","Université de Montréal Biodiversity Centre","Université de Montréal Biodiversity Centre","Université de Montréal Biodiversity Centre","MT",1815,"473263573","Lévesque, Lucien, Fr.; Pageau, Gérard; Deschamps, Laurent; Legendre, Pierre","650706-2765","Lévesque, Lucien, Fr.; Pageau, Gérard; Deschamps, Laurent; Legendre, Pierre","","","specimen",1965,18.9122809336785,93,1,6
-70.863889,47.018611,"Fraxinus pennsylvanica","Canada","Quebec","","Comté de Montmorency No 2, Municipalité Régionale de Comté de l'île d‘Orléans. Paroisse Saint-François. 368 nord, 1160 m avant la traversée du ruisseau du Moulin. À gauche, 400 m au N-O de la route sur le littoral.","1998/05/21","GBIF","Université Laval","Université Laval","Université Laval","QFA",2997,"668779685","Poisson, Frédéric; Garneau, Michelle","0475","Poisson, Frédéric ; Garneau, Michelle","","","specimen",1998,18.7059845288189,93,0,5
-71.223333,45.394722,"Fraxinus pennsylvanica","Canada","Quebec","","Jouvence, canton d'Orford, comté de Sherbrooke.","1976/09/18","GBIF","Gouvernement du Québec","Gouvernement du Québec","Gouvernement du Québec","QUE",3548,"1262000935","Beauregard, Francine","128","Brisson, Samuel","","","specimen",1976,18.8824735864017,93,0,15
-69.719035,47.681713,"Fraxinus pennsylvanica","Canada","Quebec","","Saint-André, comté Argenteuil.","1955/09/01","GBIF","Gouvernement du Québec","Gouvernement du Québec","Gouvernement du Québec","QUE",3548,"1261953792","Cayouette, Richard; Louis-Marie, père","55-208","Caron, Madeleine","1956/03/12","","specimen",1955,0.186335754208735,93,1,5
-68.783333,48.35,"Fraxinus pennsylvanica","Canada","Quebec","","Parc du Bic, Rimouski-Neigette.","2006/08/06","GBIF","Gouvernement du Québec","Gouvernement du Québec","Gouvernement du Québec","QUE",3548,"1978752584","Fortin, Julie ","81","Fortin, Julie ; Guay, Louise","","","specimen",2006,18.5604906332374,93,1,6
-71.229669,47.829758,"Fraxinus pennsylvanica","Canada","Quebec","","MRC de Kamouraska, Kamouraska, partie ouest du village.","1999/08/06","GBIF","Université Laval","Université Laval","Université Laval","QFA",2997,"1803147514","Gauthier, Robert","99-105","Gauthier, Robert","","","specimen",1999,0.186173927161046,93,0,5
-72.42583,43.07944,"Fraxinus pennsylvanica","United States","New Hampshire","Cheshire","Walpole","1901/07/28","GBIF","UConn","UConn","UConn","CONN",1807,"675232256","Emile F. Williams","","","","","specimen",1901,0.688725155878234,93,1,19
-67.483333,45.266667,"Fraxinus pennsylvanica","United States","Maine","Washington","St. Croix River Grand Falls dam site Baileyville Township Loc. # 22. On river bank.","1985/07/17","GBIF","CMN","CMN","CMN","CAN",830,"1804590380","Shchepanek, Michael J.; Dugal, Albert W.","7104","Dugal, A.W.","1987/01/01","","specimen",1985,18.8963313481905,93,1,54
-68.340143498,44.31320715,"Fraxinus pennsylvanica","United States","Maine","","ACAD -- Acadia - SW of Beech Mt parking off Canada Cliff T","1998/08/14","VegBank","Acadia National Park","Sue Gawler","","",45,"","","","Sue Gawler","1998/08/14","","plot",1998,0.189991613349274,93,1,59
-70.11499,44.21095,"Fraxinus pennsylvanica","United States","Maine","Androscoggin","","2004/10/26","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2004,0.684365561837962,93,1,40
-64.2544444444,46.6505555556,"Fraxinus pennsylvanica","Canada","Prince Edward","Prince","Milo Swamp; habitat: moist mixed forest; NE of Milo, between Highways 14 and 84","2000/06/30","ACAD","ACAD","ACAD","ACAD","ACAD",NA,"ECS016624","Blaney, CS","","","","","specimen",2000,18.7460957046223,93,0,21
-73.97061,40.78078,"Fraxinus pennsylvanica","United States","","","USA, New York, NY Co., NY City, Central Park, Yard, at entrance to maintenance yard, W of Bridle Path, between 79th and 80th streets and between 7th and 8th Ave, 40.780779N 73.970605W (WGS84, ±25m) [40°46'50.80""N 73°58'14.18""W], 31 m.","2016/07/20","GBIF","W","W","W","Herbarium W",4913,"1836911644","Atha,D., Chaya,K., Galiley,J. & Rochelemagne,F.","","D. Atha 2016","","","specimen",2016,0.697452273388157,93,1,16
-71.599575,43.303218,"Fraxinus pennsylvanica","United States","New Hampshire","Merrimack","Muchyedo Wildlife Management Area, large open sand plan within forest","2018/06/14","GBIF","YPM","YPM","YPM","YU",2807,"1882646819","Patrick W. Sweeney","3976","","","","specimen",2018,0.191073874425843,93,0,22
-74.252604,41.772344,"Fraxinus pennsylvanica","United States","New York","Ulster","","2010/03/31","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2010,0.192697529591608,93,0,15
-71.941855,44.869256,"Fraxinus pennsylvanica","United States","Vermont","Orleans","","2009/01/06","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","35","","","","plot",2009,0.189392551122197,93,0,9
-70.94393,42.08343,"Fraxinus pennsylvanica","United States","Massachusetts","Plymouth","","1997/12/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","10002","","","","plot",1997,0.692529790755766,93,1,27
-69.74197,43.84062,"Fraxinus pennsylvanica","United States","Maine","Sagadahoc","","2010/07/28","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",2010,0.685796437501692,93,1,40
-69.60281,45.16927,"Fraxinus pennsylvanica","United States","Maine","Piscataquis","","2007/05/17","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","9","","","","plot",2007,0.680646493909504,93,0,47
